14
14
14
14
15
14
15
14
15
15
15
15
16
14
16
16
16
16
16
15
15
14
15
14
15
14
15
15
16
15
15
14
15
14
15
14
16
15
15
15
15
14
15
13
15
14
15
14
15
14
16
16
16
16
16
15
16
14
15
14
15
14
16
15
17
15
16
16
16
14
16
13
13
13
14
13
13
14
13
13
16
13
13
13
14
13
16
14
16
14
16
13
14
13
16
14
16
15
15
13
14
13
14
12
14
13
13
11
10
9
8
7
8
7
8
6
8
7
9
7
9
8
9
8
8
8
9
9
11
11
13
13
16
14
15
14
15
14
15
15
15
15
16
14
17
16
15
14
15
14
15
14
14
14
16
14
15
14
14
14
16
14
16
15
16
14
15
15
15
14
15
13
15
14
15
15
19
17
18
15
15
14
15
14
15
12
12
13
11
3
7
2
5
0
3
4
0
0
2
1
2
2
4
4
6
5
6
6
8
7
8
6
8
7
9
9
10
10
11
10
12
10
12
9
10
7
8
6
8
5
8
7
10
10
10
8
10
10
12
12
14
13
16
13
14
13
14
13
15
13
14
14
16
13
14
13
16
13
14
13
15
13
14
13
14
13
14
13
15
14
14
13
14
13
14
13
15
13
15
13
14
13
15
13
14
13
15
13
14
13
16
13
14
12
15
13
15
13
14
13
15
12
15
13
14
12
14
13
14
13
15
13
14
12
15
12
14
14
14
13
15
12
15
12
14
13
14
13
14
12
15
12
14
13
14
12
14
13
14
12
15
12
14
13
16
12
15
12
15
12
15
12
15
13
16
12
14
13
15
13
15
12
15
12
15
12
15
12
15
13
15
12
15
13
14
12
15
13
15
12
14
12
14
12
15
12
15
13
15
13
15
12
15
12
14
11
14
13
15
12
14
12
15
12
15
12
15
12
15
11
14
12
14
12
14
13
14
12
15
12
15
13
15
12
14
13
17
14
15
13
15
13
15
12
15
12
15
13
14
13
15
13
15
12
15
12
16
12
15
13
17
15
18
14
16
14
17
14
16
11
15
12
15
12
15
12
15
13
16
14
20
16
21
9
12
16
32
33
40
39
48
47
55
54
62
60
65
63
68
65
72
70
76
73
79
78
83
79
84
81
87
86
90
87
92
89
94
91
96
95
99
97
99
97
99
97
99
96
99
97
99
95
96
94
94
95
97
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
73
59
67
67
73
79
84
79
80
78
92
89
89
86
87
83
83
79
79
76
76
71
71
67
67
62
63
59
60
55
56
51
54
49
51
46
48
43
44
39
41
38
39
33
35
31
32
28
30
25
28
23
